# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-01-27 13:01:18 -05:00	(nadww02)
#
# Data-value grade codes included in this output:
#    0    Undefined
#    91    IV verification DV <= 1 percent diff
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08012285 BAYOU QUEUE DE TORTUE NEAR INDIAN BAYOU,LA.
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08012285
#    TS_ID       Parameter Description
#    221892      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	221892_00060	221892_00060_cd
USGS	08012285	1999-02-16 15:45	CST	3.60	A:[91]
USGS	08012285	1999-02-16 16:00	CST	3.60	A:[91]
USGS	08012285	1999-02-16 16:15	CST	0.00	A:[91]
USGS	08012285	1999-02-16 16:30	CST	-3.60	A:[91]
USGS	08012285	1999-02-16 16:45	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 17:00	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 17:15	CST	0.00	A:[91]
USGS	08012285	1999-02-16 17:30	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 17:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 18:00	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 18:15	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 18:30	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 18:45	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 19:00	CST	-3.60	A:[91]
USGS	08012285	1999-02-16 19:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 19:30	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 19:45	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 20:00	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 20:15	CST	-18.0	A:[91]
USGS	08012285	1999-02-16 20:30	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 20:45	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 21:00	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 21:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 21:30	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 21:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 22:00	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 22:15	CST	-18.0	A:[91]
USGS	08012285	1999-02-16 22:30	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 22:45	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 23:00	CST	-14.0	A:[91]
USGS	08012285	1999-02-16 23:15	CST	-11.0	A:[91]
USGS	08012285	1999-02-16 23:30	CST	-7.20	A:[91]
USGS	08012285	1999-02-16 23:45	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 00:00	CST	-11.0	A:[91]
USGS	08012285	1999-02-17 00:15	CST	-11.0	A:[91]
USGS	08012285	1999-02-17 00:30	CST	-11.0	A:[91]
USGS	08012285	1999-02-17 00:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 01:00	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 01:15	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 01:30	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 01:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 02:00	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 02:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 02:30	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 02:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 03:00	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 03:15	CST	0.00	A:[91]
USGS	08012285	1999-02-17 03:30	CST	0.00	A:[91]
USGS	08012285	1999-02-17 03:45	CST	0.00	A:[91]
USGS	08012285	1999-02-17 04:00	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 04:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 04:30	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 04:45	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 05:00	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 05:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 05:30	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 05:45	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 06:00	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 06:15	CST	-7.20	A:[91]
USGS	08012285	1999-02-17 06:30	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 06:45	CST	0.00	A:[91]
USGS	08012285	1999-02-17 07:00	CST	-3.60	A:[91]
USGS	08012285	1999-02-17 07:15	CST	-7.50	A:[91]
USGS	08012285	1999-02-17 07:30	CST	-9.20	A:[91]
USGS	08012285	1999-02-17 07:45	CST	-15.0	A:[91]
USGS	08012285	1999-02-17 08:00	CST	-3.70	A:[91]
USGS	08012285	1999-02-17 08:15	CST	-11.0	A:[91]
USGS	08012285	1999-02-17 08:30	CST	3.70	A:[91]
USGS	08012285	1999-02-17 08:45	CST	19.0	A:[91]
USGS	08012285	1999-02-17 09:00	CST	19.0	A:[91]
USGS	08012285	1999-02-17 09:15	CST	27.0	A:[91]
USGS	08012285	1999-02-17 09:30	CST	23.0	A:[91]
USGS	08012285	1999-02-17 09:45	CST	39.0	A:[91]
USGS	08012285	1999-02-17 10:00	CST	55.0	A:[91]
USGS	08012285	1999-02-17 10:15	CST	60.0	A:[91]
USGS	08012285	1999-02-17 10:30	CST	68.0	A:[91]
USGS	08012285	1999-02-17 10:45	CST	73.0	A:[91]
USGS	08012285	1999-02-17 11:00	CST	69.0	A:[91]
USGS	08012285	1999-02-17 11:15	CST	86.0	A:[91]
USGS	08012285	1999-02-17 11:30	CST	103	A:[91]
USGS	08012285	1999-02-17 11:45	CST	103	A:[91]
USGS	08012285	1999-02-17 12:00	CST	104	A:[91]
USGS	08012285	1999-02-17 12:15	CST	117	A:[91]
USGS	08012285	1999-02-17 12:30	CST	126	A:[91]
USGS	08012285	1999-02-17 12:45	CST	136	A:[91]
USGS	08012285	1999-02-17 13:00	CST	137	A:[91]
USGS	08012285	1999-02-17 13:15	CST	137	A:[91]
USGS	08012285	1999-02-17 13:30	CST	165	A:[91]
USGS	08012285	1999-02-17 13:45	CST	175	A:[91]
USGS	08012285	1999-02-17 14:00	CST	195	A:[91]
USGS	08012285	1999-02-17 14:15	CST	201	A:[91]
USGS	08012285	1999-02-17 14:30	CST	207	A:[91]
USGS	08012285	1999-02-17 14:45	CST	218	A:[91]
USGS	08012285	1999-02-17 15:00	CST	235	A:[91]
USGS	08012285	1999-02-17 15:15	CST	237	A:[91]
USGS	08012285	1999-02-17 15:30	CST	255	A:[91]
USGS	08012285	1999-02-17 15:45	CST	253	A:[91]
USGS	08012285	1999-02-17 16:00	CST	271	A:[91]
USGS	08012285	1999-02-17 16:15	CST	293	A:[91]
USGS	08012285	1999-02-17 16:30	CST	323	A:[91]
USGS	08012285	1999-02-17 16:45	CST	347	A:[91]
USGS	08012285	1999-02-17 17:00	CST	372	A:[91]
USGS	08012285	1999-02-17 17:15	CST	382	A:[91]
USGS	08012285	1999-02-17 17:30	CST	387	A:[91]
USGS	08012285	1999-02-17 17:45	CST	398	A:[91]
USGS	08012285	1999-02-17 18:00	CST	392	A:[91]
USGS	08012285	1999-02-17 18:15	CST	413	A:[91]
USGS	08012285	1999-02-17 18:30	CST	436	A:[91]
USGS	08012285	1999-02-17 18:45	CST	485	A:[91]
USGS	08012285	1999-02-17 19:00	CST	513	A:[91]
USGS	08012285	1999-02-17 19:15	CST	525	A:[91]
USGS	08012285	1999-02-17 19:30	CST	568	A:[91]
USGS	08012285	1999-02-17 19:45	CST	615	A:[91]
USGS	08012285	1999-02-17 20:00	CST	653	A:[91]
USGS	08012285	1999-02-17 20:15	CST	671	A:[91]
USGS	08012285	1999-02-17 20:30	CST	708	A:[91]
USGS	08012285	1999-02-17 20:45	CST	734	A:[91]
USGS	08012285	1999-02-17 21:00	CST	771	A:[91]
USGS	08012285	1999-02-17 21:15	CST	815	A:[91]
USGS	08012285	1999-02-17 21:30	CST	796	A:[91]
USGS	08012285	1999-02-17 21:45	CST	821	A:[91]
USGS	08012285	1999-02-17 22:00	CST	860	A:[91]
USGS	08012285	1999-02-17 22:15	CST	841	A:[91]
USGS	08012285	1999-02-17 22:30	CST	812	A:[91]
USGS	08012285	1999-02-17 22:45	CST	830	A:[91]
USGS	08012285	1999-02-17 23:00	CST	842	A:[91]
USGS	08012285	1999-02-17 23:15	CST	853	A:[91]
USGS	08012285	1999-02-17 23:30	CST	817	A:[91]
USGS	08012285	1999-02-17 23:45	CST	869	A:[91]
USGS	08012285	1999-02-18 00:00	CST	886	A:[91]
USGS	08012285	1999-02-18 00:15	CST	869	A:[91]
USGS	08012285	1999-02-18 00:30	CST	851	A:[91]
USGS	08012285	1999-02-18 00:45	CST	839	A:[91]
USGS	08012285	1999-02-18 01:00	CST	878	A:[91]
USGS	08012285	1999-02-18 01:15	CST	880	A:[91]
USGS	08012285	1999-02-18 01:30	CST	855	A:[91]
USGS	08012285	1999-02-18 01:45	CST	808	A:[91]
USGS	08012285	1999-02-18 02:00	CST	832	A:[91]
USGS	08012285	1999-02-18 02:15	CST	839	A:[91]
USGS	08012285	1999-02-18 02:30	CST	833	A:[91]
USGS	08012285	1999-02-18 02:45	CST	833	A:[91]
USGS	08012285	1999-02-18 03:00	CST	849	A:[91]
USGS	08012285	1999-02-18 03:15	CST	864	A:[91]
USGS	08012285	1999-02-18 03:30	CST	871	A:[91]
USGS	08012285	1999-02-18 03:45	CST	824	A:[91]
USGS	08012285	1999-02-18 04:00	CST	789	A:[91]
USGS	08012285	1999-02-18 04:15	CST	753	A:[91]
USGS	08012285	1999-02-18 04:30	CST	745	A:[91]
USGS	08012285	1999-02-18 04:45	CST	745	A:[91]
USGS	08012285	1999-02-18 05:00	CST	745	A:[91]
USGS	08012285	1999-02-18 05:15	CST	731	A:[91]
USGS	08012285	1999-02-18 05:30	CST	758	A:[91]
USGS	08012285	1999-02-18 05:45	CST	758	A:[91]
USGS	08012285	1999-02-18 06:00	CST	749	A:[91]
USGS	08012285	1999-02-18 06:15	CST	748	A:[91]
USGS	08012285	1999-02-18 06:30	CST	768	A:[91]
USGS	08012285	1999-02-18 06:45	CST	768	A:[91]
USGS	08012285	1999-02-18 07:00	CST	732	A:[91]
USGS	08012285	1999-02-18 07:15	CST	696	A:[91]
USGS	08012285	1999-02-18 07:30	CST	687	A:[91]
USGS	08012285	1999-02-18 07:45	CST	692	A:[91]
USGS	08012285	1999-02-18 08:00	CST	732	A:[91]
USGS	08012285	1999-02-18 08:15	CST	731	A:[91]
USGS	08012285	1999-02-18 08:30	CST	688	A:[91]
USGS	08012285	1999-02-18 08:45	CST	680	A:[91]
USGS	08012285	1999-02-18 09:00	CST	643	A:[91]
USGS	08012285	1999-02-18 09:15	CST	682	A:[91]
USGS	08012285	1999-02-18 09:30	CST	659	A:[91]
USGS	08012285	1999-02-18 09:45	CST	684	A:[91]
USGS	08012285	1999-02-18 10:00	CST	656	A:[91]
USGS	08012285	1999-02-18 10:15	CST	613	A:[91]
USGS	08012285	1999-02-18 10:30	CST	637	A:[91]
USGS	08012285	1999-02-18 10:45	CST	615	A:[91]
USGS	08012285	1999-02-18 11:00	CST	633	A:[91]
USGS	08012285	1999-02-18 11:15	CST	597	A:[91]
USGS	08012285	1999-02-18 11:30	CST	616	A:[91]
USGS	08012285	1999-02-18 11:45	CST	607	A:[91]
USGS	08012285	1999-02-18 12:00	CST	626	A:[91]
USGS	08012285	1999-02-18 12:15	CST	610	A:[91]
USGS	08012285	1999-02-18 12:30	CST	562	A:[91]
USGS	08012285	1999-02-18 12:45	CST	585	A:[91]
USGS	08012285	1999-02-18 13:00	CST	571	A:[91]
USGS	08012285	1999-02-18 13:15	CST	549	A:[91]
USGS	08012285	1999-02-18 13:30	CST	565	A:[91]
USGS	08012285	1999-02-18 13:45	CST	539	A:[91]
USGS	08012285	1999-02-18 14:00	CST	519	A:[91]
USGS	08012285	1999-02-18 14:15	CST	535	A:[91]
USGS	08012285	1999-02-18 14:30	CST	502	A:[91]
USGS	08012285	1999-02-18 14:45	CST	512	A:[91]
USGS	08012285	1999-02-18 15:00	CST	461	A:[91]
USGS	08012285	1999-02-18 15:15	CST	478	A:[91]
USGS	08012285	1999-02-18 15:30	CST	453	A:[91]
USGS	08012285	1999-02-18 15:45	CST	445	A:[91]
USGS	08012285	1999-02-18 16:00	CST	456	A:[91]
USGS	08012285	1999-02-18 16:15	CST	442	A:[91]
USGS	08012285	1999-02-18 16:30	CST	453	A:[91]
USGS	08012285	1999-02-18 16:45	CST	427	A:[91]
USGS	08012285	1999-02-18 17:00	CST	437	A:[91]
USGS	08012285	1999-02-18 17:15	CST	412	A:[91]
USGS	08012285	1999-02-18 17:30	CST	399	A:[91]
USGS	08012285	1999-02-18 17:45	CST	410	A:[91]
USGS	08012285	1999-02-18 18:00	CST	396	A:[91]
USGS	08012285	1999-02-18 18:15	CST	360	A:[91]
USGS	08012285	1999-02-18 18:30	CST	381	A:[91]
USGS	08012285	1999-02-18 18:45	CST	380	A:[91]
USGS	08012285	1999-02-18 19:00	CST	344	A:[91]
USGS	08012285	1999-02-18 19:15	CST	366	A:[91]
USGS	08012285	1999-02-18 19:30	CST	347	A:[91]
USGS	08012285	1999-02-18 19:45	CST	323	A:[91]
USGS	08012285	1999-02-18 20:00	CST	311	A:[91]
USGS	08012285	1999-02-18 20:15	CST	321	A:[91]
USGS	08012285	1999-02-18 20:30	CST	309	A:[91]
USGS	08012285	1999-02-18 20:45	CST	297	A:[91]
USGS	08012285	1999-02-18 21:00	CST	307	A:[91]
USGS	08012285	1999-02-18 21:15	CST	295	A:[91]
USGS	08012285	1999-02-18 21:30	CST	294	A:[91]
USGS	08012285	1999-02-18 21:45	CST	276	A:[91]
USGS	08012285	1999-02-18 22:00	CST	270	A:[91]
USGS	08012285	1999-02-18 22:15	CST	248	A:[91]
USGS	08012285	1999-02-18 22:30	CST	252	A:[91]
USGS	08012285	1999-02-18 22:45	CST	235	A:[91]
USGS	08012285	1999-02-18 23:00	CST	229	A:[91]
USGS	08012285	1999-02-18 23:15	CST	217	A:[91]
USGS	08012285	1999-02-18 23:30	CST	216	A:[91]
USGS	08012285	1999-02-18 23:45	CST	215	A:[91]
USGS	08012285	1999-02-19 00:00	CST	194	A:[91]
USGS	08012285	1999-02-19 00:15	CST	193	A:[91]
USGS	08012285	1999-02-19 00:30	CST	203	A:[91]
USGS	08012285	1999-02-19 00:45	CST	186	A:[91]
USGS	08012285	1999-02-19 01:00	CST	196	A:[91]
USGS	08012285	1999-02-19 01:15	CST	185	A:[91]
USGS	08012285	1999-02-19 01:30	CST	185	A:[91]
USGS	08012285	1999-02-19 01:45	CST	179	A:[91]
USGS	08012285	1999-02-19 02:00	CST	168	A:[91]
USGS	08012285	1999-02-19 02:15	CST	168	A:[91]
USGS	08012285	1999-02-19 02:30	CST	156	A:[91]
USGS	08012285	1999-02-19 02:45	CST	166	A:[91]
USGS	08012285	1999-02-19 03:00	CST	151	A:[91]
USGS	08012285	1999-02-19 03:15	CST	150	A:[91]
USGS	08012285	1999-02-19 03:30	CST	145	A:[91]
USGS	08012285	1999-02-19 03:45	CST	149	A:[91]
USGS	08012285	1999-02-19 04:00	CST	129	A:[91]
USGS	08012285	1999-02-19 04:15	CST	138	A:[91]
USGS	08012285	1999-02-19 04:30	CST	133	A:[91]
USGS	08012285	1999-02-19 04:45	CST	133	A:[91]
USGS	08012285	1999-02-19 05:00	CST	117	A:[91]
USGS	08012285	1999-02-19 05:15	CST	117	A:[91]
USGS	08012285	1999-02-19 05:30	CST	122	A:[91]
USGS	08012285	1999-02-19 05:45	CST	116	A:[91]
USGS	08012285	1999-02-19 06:00	CST	116	A:[91]
USGS	08012285	1999-02-19 06:15	CST	106	A:[91]
USGS	08012285	1999-02-19 06:30	CST	100	A:[91]
USGS	08012285	1999-02-19 06:45	CST	110	A:[91]
USGS	08012285	1999-02-19 07:00	CST	105	A:[91]
USGS	08012285	1999-02-19 07:15	CST	105	A:[91]
USGS	08012285	1999-02-19 07:30	CST	105	A:[91]
USGS	08012285	1999-02-19 07:45	CST	95.0	A:[91]
USGS	08012285	1999-02-19 08:00	CST	95.0	A:[91]
USGS	08012285	1999-02-19 08:15	CST	114	A:[91]
USGS	08012285	1999-02-19 08:30	CST	104	A:[91]
USGS	08012285	1999-02-19 08:45	CST	99.0	A:[91]
USGS	08012285	1999-02-19 09:00	CST	94.0	A:[91]
USGS	08012285	1999-02-19 09:15	CST	94.0	A:[91]
USGS	08012285	1999-02-19 09:30	CST	108	A:[91]
USGS	08012285	1999-02-19 09:45	CST	103	A:[91]
USGS	08012285	1999-02-19 10:00	CST	88.0	A:[91]
USGS	08012285	1999-02-19 10:15	CST	103	A:[91]
USGS	08012285	1999-02-19 10:30	CST	107	A:[91]
USGS	08012285	1999-02-19 10:45	CST	112	A:[91]
USGS	08012285	1999-02-19 11:00	CST	97.0	A:[91]
USGS	08012285	1999-02-19 11:15	CST	107	A:[91]
USGS	08012285	1999-02-19 11:30	CST	92.0	A:[91]
USGS	08012285	1999-02-19 11:45	CST	102	A:[91]
USGS	08012285	1999-02-19 12:00	CST	92.0	A:[91]
USGS	08012285	1999-02-19 12:15	CST	96.0	A:[91]
USGS	08012285	1999-02-19 12:30	CST	96.0	A:[91]
USGS	08012285	1999-02-19 12:45	CST	96.0	A:[91]
USGS	08012285	1999-02-19 13:00	CST	106	A:[91]
USGS	08012285	1999-02-19 13:15	CST	110	A:[91]
USGS	08012285	1999-02-19 13:30	CST	110	A:[91]
USGS	08012285	1999-02-19 13:45	CST	124	A:[91]
USGS	08012285	1999-02-19 14:00	CST	119	A:[91]
USGS	08012285	1999-02-19 14:15	CST	110	A:[91]
USGS	08012285	1999-02-19 14:30	CST	109	A:[91]
USGS	08012285	1999-02-19 14:45	CST	99.5	A:[91]
USGS	08012285	1999-02-19 15:00	CST	95.0	A:[91]
USGS	08012285	1999-02-19 15:15	CST	95.0	A:[91]
USGS	08012285	1999-02-19 15:30	CST	85.0	A:[91]
USGS	08012285	1999-02-19 15:45	CST	90.0	A:[91]
USGS	08012285	1999-02-19 16:00	CST	99.0	A:[91]
USGS	08012285	1999-02-19 16:15	CST	80.0	A:[91]
USGS	08012285	1999-02-19 16:30	CST	85.0	A:[91]
USGS	08012285	1999-02-19 16:45	CST	80.0	A:[91]
USGS	08012285	1999-02-19 17:00	CST	70.0	A:[91]
USGS	08012285	1999-02-19 17:15	CST	70.0	A:[91]
USGS	08012285	1999-02-19 17:30	CST	61.0	A:[91]
USGS	08012285	1999-02-19 17:45	CST	65.0	A:[91]
USGS	08012285	1999-02-19 18:00	CST	65.0	A:[91]
USGS	08012285	1999-02-19 18:15	CST	61.0	A:[91]
USGS	08012285	1999-02-19 18:30	CST	61.0	A:[91]
USGS	08012285	1999-02-19 18:45	CST	60.0	A:[91]
USGS	08012285	1999-02-19 19:00	CST	56.0	A:[91]
USGS	08012285	1999-02-19 19:15	CST	56.0	A:[91]
USGS	08012285	1999-02-19 19:30	CST	46.0	A:[91]
USGS	08012285	1999-02-19 19:45	CST	46.0	A:[91]
USGS	08012285	1999-02-19 20:00	CST	42.0	A:[91]
USGS	08012285	1999-02-19 20:15	CST	51.0	A:[91]
USGS	08012285	1999-02-19 20:30	CST	46.0	A:[91]
USGS	08012285	1999-02-19 20:45	CST	41.0	A:[91]
USGS	08012285	1999-02-19 21:00	CST	32.0	A:[91]
USGS	08012285	1999-02-19 21:15	CST	37.0	A:[91]
USGS	08012285	1999-02-19 21:30	CST	41.0	A:[91]
USGS	08012285	1999-02-19 21:45	CST	37.0	A:[91]
USGS	08012285	1999-02-19 22:00	CST	32.0	A:[91]
USGS	08012285	1999-02-19 22:15	CST	41.0	A:[91]
USGS	08012285	1999-02-19 22:30	CST	41.0	A:[91]
USGS	08012285	1999-02-19 22:45	CST	36.0	A:[91]
USGS	08012285	1999-02-19 23:00	CST	36.0	A:[91]
USGS	08012285	1999-02-19 23:15	CST	36.0	A:[91]
USGS	08012285	1999-02-19 23:30	CST	41.0	A:[91]
USGS	08012285	1999-02-19 23:45	CST	36.0	A:[91]
USGS	08012285	1999-02-20 00:00	CST	41.0	A:[91]
USGS	08012285	1999-02-20 00:15	CST	32.0	A:[91]
USGS	08012285	1999-02-20 00:30	CST	36.0	A:[91]
USGS	08012285	1999-02-20 00:45	CST	27.0	A:[91]
USGS	08012285	1999-02-20 01:00	CST	32.0	A:[91]
USGS	08012285	1999-02-20 01:15	CST	32.0	A:[91]
USGS	08012285	1999-02-20 01:30	CST	27.0	A:[91]
USGS	08012285	1999-02-20 01:45	CST	27.0	A:[91]
USGS	08012285	1999-02-20 02:00	CST	22.0	A:[91]
USGS	08012285	1999-02-20 02:15	CST	31.0	A:[91]
USGS	08012285	1999-02-20 02:30	CST	22.0	A:[91]
USGS	08012285	1999-02-20 02:45	CST	18.0	A:[91]
USGS	08012285	1999-02-20 03:00	CST	18.0	A:[91]
USGS	08012285	1999-02-20 03:15	CST	22.0	A:[91]
USGS	08012285	1999-02-20 03:30	CST	22.0	A:[91]
USGS	08012285	1999-02-20 03:45	CST	22.0	A:[91]
USGS	08012285	1999-02-20 04:00	CST	27.0	A:[91]
USGS	08012285	1999-02-20 04:15	CST	22.0	A:[91]
USGS	08012285	1999-02-20 04:30	CST	27.0	A:[91]
USGS	08012285	1999-02-20 04:45	CST	22.0	A:[91]
USGS	08012285	1999-02-20 05:00	CST	22.0	A:[91]
USGS	08012285	1999-02-20 05:15	CST	22.0	A:[91]
USGS	08012285	1999-02-20 05:30	CST	22.0	A:[91]
USGS	08012285	1999-02-20 05:45	CST	22.0	A:[91]
USGS	08012285	1999-02-20 06:00	CST	22.0	A:[91]
USGS	08012285	1999-02-20 06:15	CST	18.0	A:[91]
USGS	08012285	1999-02-20 06:30	CST	13.0	A:[91]
USGS	08012285	1999-02-20 06:45	CST	22.0	A:[91]
USGS	08012285	1999-02-20 07:00	CST	18.0	A:[91]
USGS	08012285	1999-02-20 07:15	CST	13.0	A:[91]
USGS	08012285	1999-02-20 07:30	CST	13.0	A:[91]
USGS	08012285	1999-02-20 07:45	CST	13.0	A:[91]
USGS	08012285	1999-02-20 08:00	CST	13.0	A:[91]
USGS	08012285	1999-02-20 08:15	CST	22.0	A:[91]
USGS	08012285	1999-02-20 08:30	CST	17.0	A:[91]
USGS	08012285	1999-02-20 08:45	CST	17.0	A:[91]
USGS	08012285	1999-02-20 09:00	CST	17.0	A:[91]
USGS	08012285	1999-02-20 09:15	CST	26.0	A:[91]
USGS	08012285	1999-02-20 09:30	CST	22.0	A:[91]
USGS	08012285	1999-02-20 09:45	CST	26.0	A:[91]
USGS	08012285	1999-02-20 10:00	CST	26.0	A:[91]
USGS	08012285	1999-02-20 10:15	CST	30.0	A:[91]
USGS	08012285	1999-02-20 10:30	CST	26.0	A:[91]
USGS	08012285	1999-02-20 10:45	CST	30.0	A:[91]
USGS	08012285	1999-02-20 11:00	CST	30.0	A:[91]
USGS	08012285	1999-02-20 11:15	CST	30.0	A:[91]
USGS	08012285	1999-02-20 11:30	CST	34.0	A:[91]
USGS	08012285	1999-02-20 11:45	CST	30.0	A:[91]
USGS	08012285	1999-02-20 12:00	CST	30.0	A:[91]
USGS	08012285	1999-02-20 12:15	CST	30.0	A:[91]
USGS	08012285	1999-02-20 12:30	CST	30.0	A:[91]
USGS	08012285	1999-02-20 12:45	CST	30.0	A:[91]
USGS	08012285	1999-02-20 13:00	CST	30.0	A:[91]
USGS	08012285	1999-02-20 13:15	CST	30.0	A:[91]
USGS	08012285	1999-02-20 13:30	CST	34.0	A:[91]
USGS	08012285	1999-02-20 13:45	CST	30.0	A:[91]
USGS	08012285	1999-02-20 14:00	CST	25.0	A:[91]
USGS	08012285	1999-02-20 14:15	CST	21.0	A:[91]
USGS	08012285	1999-02-20 14:30	CST	30.0	A:[91]
USGS	08012285	1999-02-20 14:45	CST	34.0	A:[91]
USGS	08012285	1999-02-20 15:00	CST	30.0	A:[91]
USGS	08012285	1999-02-20 15:15	CST	30.0	A:[91]
USGS	08012285	1999-02-20 15:30	CST	21.0	A:[91]
USGS	08012285	1999-02-20 15:45	CST	21.0	A:[91]
USGS	08012285	1999-02-20 16:00	CST	29.0	A:[91]
USGS	08012285	1999-02-20 16:15	CST	25.0	A:[91]
USGS	08012285	1999-02-20 16:30	CST	29.0	A:[91]
USGS	08012285	1999-02-20 16:45	CST	29.0	A:[91]
USGS	08012285	1999-02-20 17:00	CST	21.0	A:[91]
USGS	08012285	1999-02-20 17:15	CST	12.0	A:[91]
USGS	08012285	1999-02-20 17:30	CST	17.0	A:[91]
USGS	08012285	1999-02-20 17:45	CST	8.30	A:[91]
USGS	08012285	1999-02-20 18:00	CST	8.30	A:[91]
USGS	08012285	1999-02-20 18:15	CST	12.0	A:[91]
USGS	08012285	1999-02-20 18:30	CST	8.30	A:[91]
USGS	08012285	1999-02-20 18:45	CST	12.0	A:[91]
USGS	08012285	1999-02-20 19:00	CST	8.30	A:[91]
USGS	08012285	1999-02-20 19:15	CST	8.30	A:[91]
USGS	08012285	1999-02-20 19:30	CST	12.0	A:[91]
USGS	08012285	1999-02-20 19:45	CST	12.0	A:[91]
USGS	08012285	1999-02-20 20:00	CST	12.0	A:[91]
USGS	08012285	1999-02-20 20:15	CST	4.10	A:[91]
USGS	08012285	1999-02-20 20:30	CST	4.10	A:[91]
USGS	08012285	1999-02-20 20:45	CST	8.20	A:[91]
USGS	08012285	1999-02-20 21:00	CST	8.20	A:[91]
USGS	08012285	1999-02-20 21:15	CST	12.0	A:[91]
USGS	08012285	1999-02-20 21:30	CST	12.0	A:[91]
USGS	08012285	1999-02-20 21:45	CST	16.0	A:[91]
USGS	08012285	1999-02-20 22:00	CST	12.0	A:[91]
USGS	08012285	1999-02-20 22:15	CST	16.0	A:[91]
USGS	08012285	1999-02-20 22:30	CST	16.0	A:[91]
USGS	08012285	1999-02-20 22:45	CST	12.0	A:[91]
USGS	08012285	1999-02-20 23:00	CST	8.10	A:[91]
USGS	08012285	1999-02-20 23:15	CST	8.10	A:[91]
USGS	08012285	1999-02-20 23:30	CST	8.10	A:[91]
USGS	08012285	1999-02-20 23:45	CST	8.10	A:[91]
USGS	08012285	1999-02-21 00:00	CST	4.10	A:[91]
USGS	08012285	1999-02-21 00:15	CST	12.0	A:[91]
USGS	08012285	1999-02-21 00:30	CST	4.10	A:[91]
USGS	08012285	1999-02-21 00:45	CST	4.10	A:[91]
USGS	08012285	1999-02-21 01:00	CST	8.10	A:[91]
USGS	08012285	1999-02-21 01:15	CST	8.10	A:[91]
USGS	08012285	1999-02-21 01:30	CST	4.10	A:[91]
USGS	08012285	1999-02-21 01:45	CST	4.00	A:[91]
USGS	08012285	1999-02-21 02:00	CST	8.10	A:[91]
USGS	08012285	1999-02-21 02:15	CST	8.10	A:[91]
USGS	08012285	1999-02-21 02:30	CST	4.00	A:[91]
USGS	08012285	1999-02-21 02:45	CST	4.00	A:[91]
