# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-01-27 13:01:21 -05:00	(nadww02)
#
# Data-value grade codes included in this output:
#    0    Undefined
#    91    IV verification DV <= 1 percent diff
#    92    IV verification DV <= 5 percent diff
#    93    IV verification DV <= 10 percent diff
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08012300 BYU QUEUE DE TORTUE @ RICEVILLE, LA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08012300
#    TS_ID       Parameter Description
#    221893      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	221893_00060	221893_00060_cd
USGS	08012300	1999-06-15 20:15	CDT	149	A:[92]
USGS	08012300	1999-06-15 20:30	CDT	149	A:[92]
USGS	08012300	1999-06-15 20:45	CDT	149	A:[92]
USGS	08012300	1999-06-15 21:00	CDT	163	A:[92]
USGS	08012300	1999-06-15 21:15	CDT	149	A:[92]
USGS	08012300	1999-06-15 21:30	CDT	149	A:[92]
USGS	08012300	1999-06-15 21:45	CDT	149	A:[92]
USGS	08012300	1999-06-15 22:00	CDT	149	A:[92]
USGS	08012300	1999-06-15 22:15	CDT	149	A:[92]
USGS	08012300	1999-06-15 22:30	CDT	134	A:[92]
USGS	08012300	1999-06-15 22:45	CDT	163	A:[92]
USGS	08012300	1999-06-15 23:00	CDT	134	A:[92]
USGS	08012300	1999-06-15 23:15	CDT	149	A:[92]
USGS	08012300	1999-06-15 23:30	CDT	163	A:[92]
USGS	08012300	1999-06-15 23:45	CDT	134	A:[92]
USGS	08012300	1999-06-16 00:00	CDT	149	A:[92]
USGS	08012300	1999-06-16 00:15	CDT	134	A:[92]
USGS	08012300	1999-06-16 00:30	CDT	134	A:[92]
USGS	08012300	1999-06-16 00:45	CDT	149	A:[92]
USGS	08012300	1999-06-16 01:00	CDT	149	A:[92]
USGS	08012300	1999-06-16 01:15	CDT	149	A:[92]
USGS	08012300	1999-06-16 01:30	CDT	149	A:[92]
USGS	08012300	1999-06-16 01:45	CDT	149	A:[92]
USGS	08012300	1999-06-16 02:00	CDT	149	A:[92]
USGS	08012300	1999-06-16 02:15	CDT	135	A:[92]
USGS	08012300	1999-06-16 02:30	CDT	149	A:[92]
USGS	08012300	1999-06-16 02:45	CDT	121	A:[92]
USGS	08012300	1999-06-16 03:00	CDT	178	A:[92]
USGS	08012300	1999-06-16 03:15	CDT	149	A:[92]
USGS	08012300	1999-06-16 03:30	CDT	149	A:[92]
USGS	08012300	1999-06-16 03:45	CDT	149	A:[92]
USGS	08012300	1999-06-16 04:00	CDT	178	A:[92]
USGS	08012300	1999-06-16 04:15	CDT	163	A:[92]
USGS	08012300	1999-06-16 04:30	CDT	150	A:[92]
USGS	08012300	1999-06-16 04:45	CDT	164	A:[92]
USGS	08012300	1999-06-16 05:00	CDT	150	A:[92]
USGS	08012300	1999-06-16 05:15	CDT	150	A:[92]
USGS	08012300	1999-06-16 05:30	CDT	136	A:[92]
USGS	08012300	1999-06-16 05:45	CDT	164	A:[92]
USGS	08012300	1999-06-16 06:00	CDT	164	A:[92]
USGS	08012300	1999-06-16 06:15	CDT	178	A:[92]
USGS	08012300	1999-06-16 06:30	CDT	150	A:[92]
USGS	08012300	1999-06-16 06:45	CDT	179	A:[92]
USGS	08012300	1999-06-16 07:00	CDT	179	A:[92]
USGS	08012300	1999-06-16 07:15	CDT	150	A:[92]
USGS	08012300	1999-06-16 07:30	CDT	165	A:[92]
USGS	08012300	1999-06-16 07:45	CDT	165	A:[92]
USGS	08012300	1999-06-16 08:00	CDT	150	A:[92]
USGS	08012300	1999-06-16 08:15	CDT	193	A:[92]
USGS	08012300	1999-06-16 08:30	CDT	179	A:[92]
USGS	08012300	1999-06-16 08:45	CDT	151	A:[92]
USGS	08012300	1999-06-16 09:00	CDT	165	A:[92]
USGS	08012300	1999-06-16 09:15	CDT	151	A:[92]
USGS	08012300	1999-06-16 09:30	CDT	165	A:[92]
USGS	08012300	1999-06-16 09:45	CDT	165	A:[92]
USGS	08012300	1999-06-16 10:00	CDT	180	A:[92]
USGS	08012300	1999-06-16 10:15	CDT	180	A:[92]
USGS	08012300	1999-06-16 10:30	CDT	180	A:[92]
USGS	08012300	1999-06-16 10:45	CDT	165	A:[92]
USGS	08012300	1999-06-16 11:00	CDT	165	A:[92]
USGS	08012300	1999-06-16 11:15	CDT	152	A:[92]
USGS	08012300	1999-06-16 11:30	CDT	166	A:[92]
USGS	08012300	1999-06-16 11:45	CDT	166	A:[92]
USGS	08012300	1999-06-16 12:00	CDT	166	A:[92]
USGS	08012300	1999-06-16 12:15	CDT	166	A:[92]
USGS	08012300	1999-06-16 12:30	CDT	152	A:[92]
USGS	08012300	1999-06-16 12:45	CDT	152	A:[92]
USGS	08012300	1999-06-16 13:00	CDT	195	A:[92]
USGS	08012300	1999-06-16 13:15	CDT	181	A:[92]
USGS	08012300	1999-06-16 13:30	CDT	166	A:[92]
USGS	08012300	1999-06-16 13:45	CDT	181	A:[92]
USGS	08012300	1999-06-16 14:00	CDT	137	A:[92]
USGS	08012300	1999-06-16 14:15	CDT	138	A:[92]
USGS	08012300	1999-06-16 14:30	CDT	181	A:[92]
USGS	08012300	1999-06-16 14:45	CDT	181	A:[92]
USGS	08012300	1999-06-16 15:00	CDT	167	A:[92]
USGS	08012300	1999-06-16 15:15	CDT	167	A:[92]
USGS	08012300	1999-06-16 15:30	CDT	167	A:[92]
USGS	08012300	1999-06-16 15:45	CDT	182	A:[92]
USGS	08012300	1999-06-16 16:00	CDT	153	A:[92]
USGS	08012300	1999-06-16 16:15	CDT	196	A:[92]
USGS	08012300	1999-06-16 16:30	CDT	182	A:[92]
USGS	08012300	1999-06-16 16:45	CDT	182	A:[92]
USGS	08012300	1999-06-16 17:00	CDT	182	A:[92]
USGS	08012300	1999-06-16 17:15	CDT	167	A:[92]
USGS	08012300	1999-06-16 17:30	CDT	210	A:[92]
USGS	08012300	1999-06-16 17:45	CDT	167	A:[92]
USGS	08012300	1999-06-16 18:00	CDT	167	A:[92]
USGS	08012300	1999-06-16 18:15	CDT	167	A:[92]
USGS	08012300	1999-06-16 18:30	CDT	168	A:[92]
USGS	08012300	1999-06-16 18:45	CDT	183	A:[92]
USGS	08012300	1999-06-16 19:00	CDT	168	A:[92]
USGS	08012300	1999-06-16 19:15	CDT	183	A:[92]
USGS	08012300	1999-06-16 19:30	CDT	168	A:[92]
USGS	08012300	1999-06-16 19:45	CDT	168	A:[92]
USGS	08012300	1999-06-16 20:00	CDT	153	A:[92]
USGS	08012300	1999-06-16 20:15	CDT	168	A:[92]
USGS	08012300	1999-06-16 20:30	CDT	153	A:[92]
USGS	08012300	1999-06-16 20:45	CDT	153	A:[92]
USGS	08012300	1999-06-16 21:00	CDT	139	A:[92]
USGS	08012300	1999-06-16 21:15	CDT	153	A:[92]
USGS	08012300	1999-06-16 21:30	CDT	168	A:[92]
USGS	08012300	1999-06-16 21:45	CDT	139	A:[92]
USGS	08012300	1999-06-16 22:00	CDT	168	A:[92]
USGS	08012300	1999-06-16 22:15	CDT	153	A:[92]
USGS	08012300	1999-06-16 22:30	CDT	153	A:[92]
USGS	08012300	1999-06-16 22:45	CDT	153	A:[92]
USGS	08012300	1999-06-16 23:00	CDT	168	A:[92]
USGS	08012300	1999-06-16 23:15	CDT	139	A:[92]
USGS	08012300	1999-06-16 23:30	CDT	168	A:[92]
USGS	08012300	1999-06-16 23:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 00:00	CDT	153	A:[92]
USGS	08012300	1999-06-17 00:15	CDT	168	A:[92]
USGS	08012300	1999-06-17 00:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 00:45	CDT	153	A:[92]
USGS	08012300	1999-06-17 01:00	CDT	153	A:[92]
USGS	08012300	1999-06-17 01:15	CDT	153	A:[92]
USGS	08012300	1999-06-17 01:30	CDT	154	A:[92]
USGS	08012300	1999-06-17 01:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 02:00	CDT	154	A:[92]
USGS	08012300	1999-06-17 02:15	CDT	169	A:[92]
USGS	08012300	1999-06-17 02:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 02:45	CDT	154	A:[92]
USGS	08012300	1999-06-17 03:00	CDT	169	A:[92]
USGS	08012300	1999-06-17 03:15	CDT	154	A:[92]
USGS	08012300	1999-06-17 03:30	CDT	154	A:[92]
USGS	08012300	1999-06-17 03:45	CDT	169	A:[92]
USGS	08012300	1999-06-17 04:00	CDT	154	A:[92]
USGS	08012300	1999-06-17 04:15	CDT	154	A:[92]
USGS	08012300	1999-06-17 04:30	CDT	139	A:[92]
USGS	08012300	1999-06-17 04:45	CDT	169	A:[92]
USGS	08012300	1999-06-17 05:00	CDT	169	A:[92]
USGS	08012300	1999-06-17 05:15	CDT	154	A:[92]
USGS	08012300	1999-06-17 05:30	CDT	154	A:[92]
USGS	08012300	1999-06-17 05:45	CDT	169	A:[92]
USGS	08012300	1999-06-17 06:00	CDT	169	A:[92]
USGS	08012300	1999-06-17 06:15	CDT	154	A:[92]
USGS	08012300	1999-06-17 06:30	CDT	153	A:[92]
USGS	08012300	1999-06-17 06:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 07:00	CDT	139	A:[92]
USGS	08012300	1999-06-17 07:15	CDT	168	A:[92]
USGS	08012300	1999-06-17 07:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 07:45	CDT	153	A:[92]
USGS	08012300	1999-06-17 08:00	CDT	168	A:[92]
USGS	08012300	1999-06-17 08:15	CDT	153	A:[92]
USGS	08012300	1999-06-17 08:30	CDT	153	A:[92]
USGS	08012300	1999-06-17 08:45	CDT	153	A:[92]
USGS	08012300	1999-06-17 09:00	CDT	183	A:[92]
USGS	08012300	1999-06-17 09:15	CDT	168	A:[92]
USGS	08012300	1999-06-17 09:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 09:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 10:00	CDT	168	A:[92]
USGS	08012300	1999-06-17 10:15	CDT	153	A:[92]
USGS	08012300	1999-06-17 10:30	CDT	153	A:[92]
USGS	08012300	1999-06-17 10:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 11:00	CDT	153	A:[92]
USGS	08012300	1999-06-17 11:15	CDT	139	A:[92]
USGS	08012300	1999-06-17 11:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 11:45	CDT	168	A:[92]
USGS	08012300	1999-06-17 12:00	CDT	168	A:[92]
USGS	08012300	1999-06-17 12:15	CDT	168	A:[92]
USGS	08012300	1999-06-17 12:30	CDT	168	A:[92]
USGS	08012300	1999-06-17 12:45	CDT	153	A:[92]
USGS	08012300	1999-06-17 13:00	CDT	182	A:[92]
USGS	08012300	1999-06-17 13:15	CDT	167	A:[92]
USGS	08012300	1999-06-17 13:30	CDT	167	A:[92]
USGS	08012300	1999-06-17 13:45	CDT	153	A:[92]
USGS	08012300	1999-06-17 14:00	CDT	167	A:[92]
USGS	08012300	1999-06-17 14:15	CDT	167	A:[92]
USGS	08012300	1999-06-17 14:30	CDT	182	A:[92]
USGS	08012300	1999-06-17 14:45	CDT	167	A:[92]
USGS	08012300	1999-06-17 15:00	CDT	182	A:[92]
USGS	08012300	1999-06-17 15:15	CDT	181	A:[92]
USGS	08012300	1999-06-17 15:30	CDT	196	A:[92]
USGS	08012300	1999-06-17 15:45	CDT	196	A:[92]
USGS	08012300	1999-06-17 16:00	CDT	181	A:[92]
USGS	08012300	1999-06-17 16:15	CDT	166	A:[92]
USGS	08012300	1999-06-17 16:30	CDT	166	A:[92]
USGS	08012300	1999-06-17 16:45	CDT	152	A:[92]
USGS	08012300	1999-06-17 17:00	CDT	166	A:[92]
USGS	08012300	1999-06-17 17:15	CDT	152	A:[92]
USGS	08012300	1999-06-17 17:30	CDT	165	A:[92]
USGS	08012300	1999-06-17 17:45	CDT	165	A:[92]
USGS	08012300	1999-06-17 18:00	CDT	180	A:[92]
USGS	08012300	1999-06-17 18:15	CDT	137	A:[92]
USGS	08012300	1999-06-17 18:30	CDT	136	A:[92]
USGS	08012300	1999-06-17 18:45	CDT	165	A:[92]
USGS	08012300	1999-06-17 19:00	CDT	179	A:[92]
USGS	08012300	1999-06-17 19:15	CDT	179	A:[92]
USGS	08012300	1999-06-17 19:30	CDT	164	A:[92]
USGS	08012300	1999-06-17 19:45	CDT	136	A:[92]
USGS	08012300	1999-06-17 20:00	CDT	150	A:[92]
USGS	08012300	1999-06-17 20:15	CDT	164	A:[92]
USGS	08012300	1999-06-17 20:30	CDT	149	A:[92]
USGS	08012300	1999-06-17 20:45	CDT	163	A:[92]
USGS	08012300	1999-06-17 21:00	CDT	178	A:[92]
USGS	08012300	1999-06-17 21:15	CDT	149	A:[92]
USGS	08012300	1999-06-17 21:30	CDT	163	A:[92]
USGS	08012300	1999-06-17 21:45	CDT	149	A:[92]
USGS	08012300	1999-06-17 22:00	CDT	149	A:[92]
USGS	08012300	1999-06-17 22:15	CDT	134	A:[92]
USGS	08012300	1999-06-17 22:30	CDT	163	A:[92]
USGS	08012300	1999-06-17 22:45	CDT	134	A:[92]
USGS	08012300	1999-06-17 23:00	CDT	148	A:[92]
USGS	08012300	1999-06-17 23:15	CDT	148	A:[92]
USGS	08012300	1999-06-17 23:30	CDT	148	A:[92]
USGS	08012300	1999-06-17 23:45	CDT	134	A:[92]
USGS	08012300	1999-06-18 00:00	CDT	148	A:[93]
USGS	08012300	1999-06-18 00:15	CDT	162	A:[93]
USGS	08012300	1999-06-18 00:30	CDT	133	A:[93]
USGS	08012300	1999-06-18 00:45	CDT	147	A:[93]
USGS	08012300	1999-06-18 01:00	CDT	147	A:[93]
USGS	08012300	1999-06-18 01:15	CDT	147	A:[93]
USGS	08012300	1999-06-18 01:30	CDT	147	A:[93]
USGS	08012300	1999-06-18 01:45	CDT	161	A:[93]
USGS	08012300	1999-06-18 02:00	CDT	160	A:[93]
USGS	08012300	1999-06-18 02:15	CDT	146	A:[93]
USGS	08012300	1999-06-18 02:30	CDT	146	A:[93]
USGS	08012300	1999-06-18 02:45	CDT	132	A:[93]
USGS	08012300	1999-06-18 03:00	CDT	146	A:[93]
USGS	08012300	1999-06-18 03:15	CDT	132	A:[93]
USGS	08012300	1999-06-18 03:30	CDT	146	A:[93]
USGS	08012300	1999-06-18 03:45	CDT	146	A:[93]
USGS	08012300	1999-06-18 04:00	CDT	132	A:[93]
USGS	08012300	1999-06-18 04:15	CDT	131	A:[93]
USGS	08012300	1999-06-18 04:30	CDT	131	A:[93]
USGS	08012300	1999-06-18 04:45	CDT	145	A:[93]
USGS	08012300	1999-06-18 05:00	CDT	145	A:[93]
USGS	08012300	1999-06-18 05:15	CDT	117	A:[93]
USGS	08012300	1999-06-18 05:30	CDT	158	A:[93]
USGS	08012300	1999-06-18 05:45	CDT	145	A:[93]
USGS	08012300	1999-06-18 06:00	CDT	158	A:[93]
USGS	08012300	1999-06-18 06:15	CDT	144	A:[93]
USGS	08012300	1999-06-18 06:30	CDT	144	A:[93]
USGS	08012300	1999-06-18 06:45	CDT	144	A:[93]
USGS	08012300	1999-06-18 07:00	CDT	144	A:[93]
USGS	08012300	1999-06-18 07:15	CDT	144	A:[93]
USGS	08012300	1999-06-18 07:30	CDT	116	A:[93]
USGS	08012300	1999-06-18 07:45	CDT	130	A:[93]
USGS	08012300	1999-06-18 08:00	CDT	130	A:[93]
USGS	08012300	1999-06-18 08:15	CDT	157	A:[93]
USGS	08012300	1999-06-18 08:30	CDT	143	A:[93]
USGS	08012300	1999-06-18 08:45	CDT	156	A:[93]
USGS	08012300	1999-06-18 09:00	CDT	143	A:[93]
USGS	08012300	1999-06-18 09:15	CDT	156	A:[93]
USGS	08012300	1999-06-18 09:30	CDT	156	A:[93]
USGS	08012300	1999-06-18 09:45	CDT	143	A:[93]
USGS	08012300	1999-06-18 10:00	CDT	142	A:[93]
USGS	08012300	1999-06-18 10:15	CDT	156	A:[93]
USGS	08012300	1999-06-18 10:30	CDT	142	A:[93]
USGS	08012300	1999-06-18 10:45	CDT	169	A:[93]
USGS	08012300	1999-06-18 11:00	CDT	142	A:[93]
USGS	08012300	1999-06-18 11:15	CDT	142	A:[93]
USGS	08012300	1999-06-18 11:30	CDT	142	A:[93]
USGS	08012300	1999-06-18 11:45	CDT	142	A:[93]
USGS	08012300	1999-06-18 12:00	CDT	142	A:[93]
USGS	08012300	1999-06-18 12:15	CDT	155	A:[93]
USGS	08012300	1999-06-18 12:30	CDT	155	A:[93]
USGS	08012300	1999-06-18 12:45	CDT	141	A:[93]
USGS	08012300	1999-06-18 13:00	CDT	128	A:[93]
USGS	08012300	1999-06-18 13:15	CDT	128	A:[93]
USGS	08012300	1999-06-18 13:30	CDT	128	A:[93]
USGS	08012300	1999-06-18 13:45	CDT	141	A:[93]
USGS	08012300	1999-06-18 14:00	CDT	128	A:[93]
USGS	08012300	1999-06-18 14:15	CDT	141	A:[93]
USGS	08012300	1999-06-18 14:30	CDT	114	A:[93]
USGS	08012300	1999-06-18 14:45	CDT	114	A:[93]
USGS	08012300	1999-06-18 15:00	CDT	127	A:[93]
USGS	08012300	1999-06-18 15:15	CDT	127	A:[93]
USGS	08012300	1999-06-18 15:30	CDT	140	A:[93]
USGS	08012300	1999-06-18 15:45	CDT	140	A:[93]
USGS	08012300	1999-06-18 16:00	CDT	139	A:[93]
USGS	08012300	1999-06-18 16:15	CDT	126	A:[93]
USGS	08012300	1999-06-18 16:30	CDT	126	A:[93]
USGS	08012300	1999-06-18 16:45	CDT	139	A:[93]
USGS	08012300	1999-06-18 17:00	CDT	139	A:[93]
USGS	08012300	1999-06-18 17:15	CDT	139	A:[93]
USGS	08012300	1999-06-18 17:30	CDT	139	A:[93]
USGS	08012300	1999-06-18 17:45	CDT	139	A:[93]
USGS	08012300	1999-06-18 18:00	CDT	112	A:[93]
USGS	08012300	1999-06-18 18:15	CDT	125	A:[93]
USGS	08012300	1999-06-18 18:30	CDT	125	A:[93]
USGS	08012300	1999-06-18 18:45	CDT	125	A:[93]
USGS	08012300	1999-06-18 19:00	CDT	124	A:[93]
USGS	08012300	1999-06-18 19:15	CDT	111	A:[93]
USGS	08012300	1999-06-18 19:30	CDT	124	A:[93]
USGS	08012300	1999-06-18 19:45	CDT	111	A:[93]
USGS	08012300	1999-06-18 20:00	CDT	111	A:[93]
USGS	08012300	1999-06-18 20:15	CDT	124	A:[93]
USGS	08012300	1999-06-18 20:30	CDT	111	A:[93]
USGS	08012300	1999-06-18 20:45	CDT	111	A:[93]
USGS	08012300	1999-06-18 21:00	CDT	111	A:[93]
USGS	08012300	1999-06-18 21:15	CDT	110	A:[93]
USGS	08012300	1999-06-18 21:30	CDT	123	A:[93]
USGS	08012300	1999-06-18 21:45	CDT	123	A:[93]
USGS	08012300	1999-06-18 22:00	CDT	123	A:[93]
USGS	08012300	1999-06-18 22:15	CDT	110	A:[93]
USGS	08012300	1999-06-18 22:30	CDT	110	A:[93]
USGS	08012300	1999-06-18 22:45	CDT	110	A:[93]
USGS	08012300	1999-06-18 23:00	CDT	110	A:[93]
USGS	08012300	1999-06-18 23:15	CDT	110	A:[93]
USGS	08012300	1999-06-18 23:30	CDT	109	A:[93]
USGS	08012300	1999-06-18 23:45	CDT	109	A:[0]
